09-22-2026 19:48:59 RAM 3520/15656MB (lfb 43x4MB) SWAP 0/7828MB (cached 0MB) CPU [29%@1984,22%@1984,18%@1984,23%@1984,12%@1984,66%@1984,20%@1984,52%@1984] GR3D_FREQ 74% cv0@37.687C cpu@39.312C soc2@38.562C soc0@38.968C cv1@38.812C gpu@36.843C tj@40.5C soc1@40.5C cv2@37.125C VDD_IN 7566mW/7566mW VDD_CPU_GPU_CV 2689mW/2689mW VDD_SOC 1624mW/1624mW
09-22-2026 19:49:12 RAM 4411/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [31%@729,26%@729,25%@729,23%@729,43%@729,28%@729,34%@729,30%@729] GR3D_FREQ 38% cv0@38.281C cpu@40.093C soc2@39.281C soc0@39.812C cv1@39C gpu@38.25C tj@41.062C soc1@41.062C cv2@37.875C VDD_IN 8953mW/8538mW VDD_CPU_GPU_CV 3238mW/3170mW VDD_SOC 1977mW/1834mW
09-22-2026 19:49:13 RAM 4446/15656MB (lfb 4x4MB) SWAP 0/7828MB (cached 0MB) CPU [46%@729,33%@729,41%@729,40%@729,37%@729,49%@729,43%@729,36%@729] GR3D_FREQ 93% cv0@38.531C cpu@40.156C soc2@39.468C soc0@39.812C cv1@39.125C gpu@38.343C tj@41.218C soc1@41.218C cv2@37.937C VDD_IN 10204mW/8649mW VDD_CPU_GPU_CV 4297mW/3246mW VDD_SOC 2056mW/1849mW
09-22-2026 19:49:14 RAM 4447/15656MB (lfb 4x4MB) SWAP 0/7828MB (cached 0MB) CPU [35%@729,22%@729,20%@729,24%@729,26%@729,38%@729,34%@729,42%@729] GR3D_FREQ 91% cv0@38.5C cpu@40.062C soc2@39.375C soc0@39.843C cv1@39.031C gpu@38.062C tj@41.281C soc1@41.281C cv2@38C VDD_IN 8873mW/8663mW VDD_CPU_GPU_CV 3159mW/3240mW VDD_SOC 1977mW/1857mW
09-22-2026 19:49:15 RAM 4512/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [44%@1984,35%@1984,37%@1984,43%@1984,46%@1881,40%@1881,50%@1881,51%@1881] GR3D_FREQ 59% cv0@38.843C cpu@40.718C soc2@39.656C soc0@40.031C cv1@39.687C gpu@38.437C tj@41.187C soc1@41.187C cv2@38.187C VDD_IN 11074mW/8805mW VDD_CPU_GPU_CV 4691mW/3325mW VDD_SOC 2211mW/1877mW
09-22-2026 19:49:16 RAM 4507/15656MB (lfb 4x4MB) SWAP 0/7828MB (cached 0MB) CPU [48%@1984,47%@1984,44%@1984,43%@1984,47%@729,46%@729,42%@729,45%@729] GR3D_FREQ 98% cv0@38.968C cpu@40.562C soc2@40.031C soc0@39.968C cv1@39.531C gpu@38.843C tj@41.468C soc1@41.468C cv2@38.218C VDD_IN 11430mW/8950mW VDD_CPU_GPU_CV 5006mW/3419mW VDD_SOC 2329mW/1902mW
09-22-2026 19:49:17 RAM 4506/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [41%@1190,41%@1190,26%@1190,41%@1190,33%@729,48%@729,40%@729,37%@729] GR3D_FREQ 50% cv0@39C cpu@40.468C soc2@39.781C soc0@40.156C cv1@39.468C gpu@38.562C tj@41.5C soc1@41.562C cv2@38.281C VDD_IN 9967mW/9004mW VDD_CPU_GPU_CV 3948mW/3447mW VDD_SOC 2135mW/1915mW
09-22-2026 19:49:18 RAM 4507/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [50%@806,39%@806,34%@806,33%@806,43%@729,37%@729,45%@729,48%@729] GR3D_FREQ 97% cv0@38.906C cpu@40.562C soc2@39.812C soc0@40.187C cv1@39.531C gpu@38.5C tj@41.593C soc1@41.593C cv2@38.343C VDD_IN 9468mW/9027mW VDD_CPU_GPU_CV 3514mW/3450mW VDD_SOC 2135mW/1926mW
09-22-2026 19:49:19 RAM 4504/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [43%@729,39%@729,38%@729,34%@729,47%@806,41%@806,39%@806,49%@806] GR3D_FREQ 46% cv0@38.843C cpu@40.781C soc2@39.812C soc0@40.156C cv1@39.562C gpu@38.687C tj@41.5C soc1@41.5C cv2@38.312C VDD_IN 9507mW/9050mW VDD_CPU_GPU_CV 3553mW/3455mW VDD_SOC 2096mW/1934mW
09-22-2026 19:49:20 RAM 4502/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [48%@1984,36%@1984,43%@1984,36%@1984,37%@729,37%@729,29%@729,48%@729] GR3D_FREQ 37% cv0@38.906C cpu@40.5C soc2@39.968C soc0@40.218C cv1@39.531C gpu@38.656C tj@41.593C soc1@41.593C cv2@38.343C VDD_IN 9507mW/9071mW VDD_CPU_GPU_CV 3514mW/3457mW VDD_SOC 2135mW/1943mW
09-22-2026 19:49:21 RAM 4511/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [50%@1984,37%@1984,37%@1984,28%@1984,44%@1113,45%@1113,38%@1113,43%@1113] GR3D_FREQ 80% cv0@39.062C cpu@40.656C soc2@40C soc0@40.437C cv1@39.656C gpu@38.593C tj@41.781C soc1@41.781C cv2@38.468C VDD_IN 9666mW/9097mW VDD_CPU_GPU_CV 3593mW/3463mW VDD_SOC 2135mW/1951mW
09-22-2026 19:49:22 RAM 4499/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [46%@1984,32%@1984,39%@1984,30%@1984,31%@729,41%@729,37%@729,44%@729] GR3D_FREQ 59% cv0@38.968C cpu@40.781C soc2@40.031C soc0@40.312C cv1@39.718C gpu@38.875C tj@41.687C soc1@41.687C cv2@38.468C VDD_IN 9587mW/9117mW VDD_CPU_GPU_CV 3593mW/3469mW VDD_SOC 2135mW/1959mW
09-22-2026 19:49:23 RAM 4499/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [49%@1036,31%@1036,40%@1036,34%@1036,34%@729,28%@729,41%@729,39%@729] GR3D_FREQ 53% cv0@39.093C cpu@40.593C soc2@40.031C soc0@40.437C cv1@39.625C gpu@39.031C tj@41.687C soc1@41.687C cv2@38.5C VDD_IN 9626mW/9137mW VDD_CPU_GPU_CV 3593mW/3474mW VDD_SOC 2135mW/1966mW
09-22-2026 19:49:24 RAM 4506/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [51%@1984,39%@1984,38%@1984,34%@1984,37%@960,29%@960,34%@960,38%@960] GR3D_FREQ 76% cv0@39.187C cpu@40.781C soc2@40.062C soc0@40.437C cv1@39.812C gpu@38.75C tj@41.812C soc1@41.812C cv2@38.593C VDD_IN 9547mW/9153mW VDD_CPU_GPU_CV 3553mW/3477mW VDD_SOC 2135mW/1972mW
09-22-2026 19:49:25 RAM 4499/15656MB (lfb 8x4MB) SWAP 0/7828MB (cached 0MB) CPU [41%@1036,45%@1036,36%@1036,32%@1036,41%@883,35%@883,37%@883,38%@883] GR3D_FREQ 98% cv0@39.093C cpu@40.781C soc2@40.093C soc0@40.593C cv1@39.843C gpu@38.75C tj@41.843C soc1@41.843C cv2@38.687C VDD_IN 9507mW/9166mW VDD_CPU_GPU_CV 3514mW/3478mW VDD_SOC 2135mW/1978mW
09-22-2026 19:49:26 RAM 4502/15656MB (lfb 9x4MB) SWAP 0/7828MB (cached 0MB) CPU [38%@729,32%@729,26%@729,34%@729,42%@729,44%@729,50%@729,45%@729] GR3D_FREQ 74% cv0@39.125C cpu@41.062C soc2@40.25C soc0@40.5C cv1@39.906C gpu@38.875C tj@41.812C soc1@41.812C cv2@38.625C VDD_IN 9587mW/9181mW VDD_CPU_GPU_CV 3553mW/3481mW VDD_SOC 2135mW/1984mW
09-22-2026 19:49:27 RAM 4507/15656MB (lfb 8x4MB) SWAP 0/7828MB (cached 0MB) CPU [43%@1344,33%@1344,32%@1344,34%@1344,33%@806,42%@806,40%@806,42%@806] GR3D_FREQ 34% cv0@39.187C cpu@40.843C soc2@40.187C soc0@40.656C cv1@39.906C gpu@38.968C tj@42C soc1@42C cv2@38.656C VDD_IN 9309mW/9186mW VDD_CPU_GPU_CV 3395mW/3478mW VDD_SOC 2096mW/1988mW
09-22-2026 19:49:28 RAM 4485/15656MB (lfb 8x4MB) SWAP 0/7828MB (cached 0MB) CPU [41%@1036,35%@1036,36%@1036,30%@1036,38%@729,40%@729,40%@729,39%@729] GR3D_FREQ 89% cv0@39.343C cpu@40.875C soc2@40.25C soc0@40.687C cv1@40C gpu@38.843C tj@41.906C soc1@41.968C cv2@38.75C VDD_IN 9468mW/9195mW VDD_CPU_GPU_CV 3474mW/3478mW VDD_SOC 2096mW/1991mW
09-22-2026 19:49:29 RAM 4497/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [42%@1984,40%@1984,35%@1984,43%@1984,36%@729,33%@729,39%@729,34%@729] GR3D_FREQ 31% cv0@39.406C cpu@41.156C soc2@40.375C soc0@40.593C cv1@40C gpu@39.031C tj@42C soc1@42.062C cv2@38.781C VDD_IN 9666mW/9210mW VDD_CPU_GPU_CV 3672mW/3484mW VDD_SOC 2135mW/1996mW
09-22-2026 19:49:30 RAM 4497/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [40%@1984,42%@1984,41%@1984,36%@1984,36%@1267,40%@1267,41%@1267,33%@1267] GR3D_FREQ 67% cv0@39.5C cpu@41.062C soc2@40.343C soc0@40.75C cv1@40.093C gpu@39.062C tj@42.187C soc1@42.187C cv2@38.875C VDD_IN 9745mW/9227mW VDD_CPU_GPU_CV 3711mW/3491mW VDD_SOC 2135mW/2000mW
09-22-2026 19:49:31 RAM 4499/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [44%@1984,32%@1984,38%@1984,50%@1984,40%@883,40%@883,41%@883,39%@883] GR3D_FREQ 98% cv0@39.531C cpu@41.312C soc2@40.5C soc0@40.75C cv1@40.093C gpu@39.406C tj@42.156C soc1@42.156C cv2@38.906C VDD_IN 10323mW/9260mW VDD_CPU_GPU_CV 4178mW/3512mW VDD_SOC 2175mW/2006mW
09-22-2026 19:49:32 RAM 4502/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [47%@1113,36%@1113,35%@1113,33%@1113,40%@1113,46%@1113,42%@1113,40%@1113] GR3D_FREQ 77% cv0@39.562C cpu@41.125C soc2@40.562C soc0@40.843C cv1@40.218C gpu@39.125C tj@42.312C soc1@42.312C cv2@39C VDD_IN 9888mW/9278mW VDD_CPU_GPU_CV 3830mW/3521mW VDD_SOC 2135mW/2009mW
09-22-2026 19:49:33 RAM 4509/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [57%@1984,40%@1984,39%@1984,47%@1984,54%@1190,43%@1190,50%@1190,52%@1190] GR3D_FREQ 39% cv0@39.625C cpu@41.406C soc2@40.625C soc0@40.843C cv1@40.718C gpu@39.656C tj@42.281C soc1@42.281C cv2@39.062C VDD_IN 10758mW/9321mW VDD_CPU_GPU_CV 4612mW/3552mW VDD_SOC 2171mW/2014mW
09-22-2026 19:49:34 RAM 4507/15656MB (lfb 4x4MB) SWAP 0/7828MB (cached 0MB) CPU [65%@1420,38%@1420,41%@1420,38%@1420,48%@1651,51%@1651,55%@1651,48%@1651] GR3D_FREQ 95% cv0@39.843C cpu@41.656C soc2@40.906C soc0@40.875C cv1@40.781C gpu@39.812C tj@42.406C soc1@42.406C cv2@39.156C VDD_IN 11430mW/9379mW VDD_CPU_GPU_CV 5164mW/3597mW VDD_SOC 2250mW/2021mW
09-22-2026 19:49:35 RAM 4511/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [61%@1984,40%@1984,42%@1984,38%@1984,46%@1344,45%@1344,48%@1344,45%@1344] GR3D_FREQ 98% cv0@39.937C cpu@41.531C soc2@40.843C soc0@41.031C cv1@40.656C gpu@39.781C tj@42.406C soc1@42.406C cv2@39.281C VDD_IN 10639mW/9413mW VDD_CPU_GPU_CV 4494mW/3621mW VDD_SOC 2175mW/2025mW
09-22-2026 19:49:36 RAM 4514/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [57%@1984,39%@1984,40%@1984,43%@1984,50%@1497,46%@1497,48%@1497,49%@1497] GR3D_FREQ 52% cv0@39.843C cpu@41.687C soc2@40.937C soc0@41.093C cv1@40.562C gpu@39.75C tj@42.437C soc1@42.437C cv2@39.218C VDD_IN 10837mW/9451mW VDD_CPU_GPU_CV 4652mW/3648mW VDD_SOC 2211mW/2030mW
09-22-2026 19:49:37 RAM 4499/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [57%@1420,38%@1420,45%@1420,39%@1420,52%@806,50%@806,42%@806,53%@806] GR3D_FREQ 88% cv0@39.968C cpu@41.625C soc2@40.906C soc0@41.125C cv1@40.718C gpu@39.812C tj@42.625C soc1@42.468C cv2@39.343C VDD_IN 10758mW/9484mW VDD_CPU_GPU_CV 4494mW/3670mW VDD_SOC 2211mW/2034mW
09-22-2026 19:49:38 RAM 4505/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [59%@883,33%@883,40%@883,43%@1728,53%@1574,47%@1574,44%@1574,44%@1574] GR3D_FREQ 93% cv0@39.906C cpu@41.937C soc2@41C soc0@41.125C cv1@40.75C gpu@39.812C tj@42.593C soc1@42.593C cv2@39.312C VDD_IN 10916mW/9520mW VDD_CPU_GPU_CV 4652mW/3695mW VDD_SOC 2211mW/2039mW
09-22-2026 19:49:39 RAM 4501/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [59%@1267,38%@1267,37%@1267,43%@1267,48%@1267,48%@1267,47%@1267,52%@1267] GR3D_FREQ 51% cv0@40.031C cpu@41.687C soc2@41.125C soc0@41.281C cv1@40.843C gpu@39.843C tj@42.625C soc1@42.625C cv2@39.375C VDD_IN 10560mW/9545mW VDD_CPU_GPU_CV 4415mW/3712mW VDD_SOC 2175mW/2042mW
09-22-2026 19:49:40 RAM 4503/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [54%@1036,41%@1036,40%@1036,49%@1036,52%@1420,44%@1420,43%@1420,54%@1420] GR3D_FREQ 86% cv0@40.156C cpu@41.75C soc2@41C soc0@41.343C cv1@40.906C gpu@39.625C tj@42.718C soc1@42.718C cv2@39.5C VDD_IN 10204mW/9561mW VDD_CPU_GPU_CV 4100mW/3721mW VDD_SOC 2175mW/2045mW
09-22-2026 19:49:41 RAM 4505/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [53%@883,40%@883,48%@883,37%@883,48%@1420,48%@1420,49%@1420,46%@1420] GR3D_FREQ 79% cv0@40C cpu@41.781C soc2@41.031C soc0@41.281C cv1@40.843C gpu@39.75C tj@42.687C soc1@42.687C cv2@39.5C VDD_IN 9967mW/9571mW VDD_CPU_GPU_CV 3948mW/3727mW VDD_SOC 2135mW/2047mW
09-22-2026 19:49:42 RAM 4507/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [52%@729,44%@729,37%@729,32%@1113,47%@1113,51%@1113,47%@1113,43%@1113] GR3D_FREQ 41% cv0@40.062C cpu@41.625C soc2@41.062C soc0@41.406C cv1@40.812C gpu@39.593C tj@42.906C soc1@42.906C cv2@39.5C VDD_IN 9729mW/9574mW VDD_CPU_GPU_CV 3711mW/3726mW VDD_SOC 2135mW/2049mW
09-22-2026 19:49:43 RAM 4490/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [50%@729,38%@729,36%@729,43%@729,43%@960,47%@960,45%@960,37%@960] GR3D_FREQ 15% cv0@40.031C cpu@41.937C soc2@41.093C soc0@41.312C cv1@40.875C gpu@39.75C tj@42.781C soc1@42.781C cv2@39.5C VDD_IN 9769mW/9578mW VDD_CPU_GPU_CV 3751mW/3727mW VDD_SOC 2135mW/2051mW
09-22-2026 19:49:44 RAM 4489/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [52%@1984,38%@1984,40%@1984,41%@1984,53%@1190,45%@1190,50%@1190,46%@1190] GR3D_FREQ 81% cv0@40.062C cpu@41.75C soc2@41.125C soc0@41.406C cv1@40.875C gpu@39.781C tj@42.843C soc1@42.843C cv2@39.531C VDD_IN 9729mW/9582mW VDD_CPU_GPU_CV 3672mW/3726mW VDD_SOC 2135mW/2053mW
09-22-2026 19:49:45 RAM 4485/15656MB (lfb 7x4MB) SWAP 0/7828MB (cached 0MB) CPU [49%@729,43%@729,37%@729,36%@729,57%@883,47%@883,38%@883,46%@883] GR3D_FREQ 66% cv0@40.343C cpu@41.781C soc2@41.25C soc0@41.5C cv1@41.031C gpu@39.812C tj@42.875C soc1@42.875C cv2@39.625C VDD_IN 10560mW/9603mW VDD_CPU_GPU_CV 4494mW/3742mW VDD_SOC 2135mW/2055mW
09-22-2026 19:49:46 RAM 4490/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [46%@1984,31%@1984,31%@1984,34%@1984,38%@1190,39%@1190,44%@1190,39%@1190] GR3D_FREQ 10% cv0@40.125C cpu@42C soc2@41.187C soc0@41.375C cv1@41C gpu@39.937C tj@42.75C soc1@42.75C cv2@39.593C VDD_IN 9666mW/9604mW VDD_CPU_GPU_CV 3672mW/3740mW VDD_SOC 2135mW/2056mW
09-22-2026 19:49:47 RAM 4494/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [42%@1036,37%@1036,28%@1036,25%@1036,39%@729,44%@729,46%@729,35%@729] GR3D_FREQ 37% cv0@40.187C cpu@42.156C soc2@41.25C soc0@41.5C cv1@40.875C gpu@39.937C tj@42.906C soc1@42.906C cv2@39.593C VDD_IN 9507mW/9602mW VDD_CPU_GPU_CV 3553mW/3737mW VDD_SOC 2135mW/2058mW
09-22-2026 19:49:48 RAM 4495/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [48%@1036,41%@1036,27%@1036,37%@1036,43%@729,38%@729,32%@729,32%@729] GR3D_FREQ 90% cv0@40.312C cpu@41.75C soc2@41.187C soc0@41.468C cv1@40.906C gpu@39.781C tj@42.968C soc1@42.968C cv2@39.687C VDD_IN 9388mW/9598mW VDD_CPU_GPU_CV 3435mW/3731mW VDD_SOC 2135mW/2059mW
09-22-2026 19:49:49 RAM 4492/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [40%@729,31%@729,34%@729,28%@729,42%@1036,39%@1036,41%@1036,43%@1036] GR3D_FREQ 77% cv0@40.218C cpu@41.875C soc2@41.25C soc0@41.625C cv1@40.937C gpu@39.843C tj@42.937C soc1@42.937C cv2@39.656C VDD_IN 9468mW/9595mW VDD_CPU_GPU_CV 3474mW/3726mW VDD_SOC 2096mW/2060mW
09-22-2026 19:49:50 RAM 4493/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [40%@1984,36%@1984,45%@1984,36%@1984,43%@883,29%@883,37%@883,34%@883] GR3D_FREQ 52% cv0@40.218C cpu@42.187C soc2@41.312C soc0@41.562C cv1@40.968C gpu@40C tj@42.937C soc1@42.937C cv2@39.656C VDD_IN 9769mW/9598mW VDD_CPU_GPU_CV 3711mW/3725mW VDD_SOC 2175mW/2062mW
09-22-2026 19:49:51 RAM 4492/15656MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [44%@960,31%@960,32%@960,33%@960,42%@883,36%@883,44%@883,43%@883] GR3D_FREQ 54% cv0@40.343C cpu@42C soc2@41.375C soc0@41.656C cv1@40.937C gpu@39.968C tj@43.093C soc1@43.093C cv2@39.718C VDD_IN 9587mW/9598mW VDD_CPU_GPU_CV 3553mW/3722mW VDD_SOC 2135mW/2064mW
09-22-2026 19:49:52 RAM 4484/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [41%@729,33%@729,46%@729,31%@729,36%@729,38%@729,41%@729,37%@729] GR3D_FREQ 62% cv0@40.218C cpu@42.125C soc2@41.406C soc0@41.593C cv1@41C gpu@39.937C tj@43.031C soc1@43.031C cv2@39.656C VDD_IN 9547mW/9597mW VDD_CPU_GPU_CV 3514mW/3718mW VDD_SOC 2135mW/2065mW
09-22-2026 19:49:53 RAM 4487/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [52%@806,45%@806,31%@806,31%@806,40%@806,46%@806,45%@806,58%@806] GR3D_FREQ 91% cv0@40.375C cpu@42C soc2@41.468C soc0@41.656C cv1@41.062C gpu@39.937C tj@43.156C soc1@43.156C cv2@39.781C VDD_IN 10006mW/9605mW VDD_CPU_GPU_CV 3948mW/3722mW VDD_SOC 2135mW/2066mW
09-22-2026 19:49:54 RAM 4488/15656MB (lfb 5x4MB) SWAP 0/7828MB (cached 0MB) CPU [38%@729,35%@729,39%@729,32%@729,33%@1113,30%@1113,34%@1113,42%@1113] GR3D_FREQ 40% cv0@40.468C cpu@42C soc2@41.437C soc0@41.75C cv1@41.156C gpu@40.093C tj@43.25C soc1@43.25C cv2@39.906C VDD_IN 9626mW/9605mW VDD_CPU_GPU_CV 3593mW/3720mW VDD_SOC 2135mW/2067mW
